ID,Treść,Autor,Data
1657459046931111937,"V uredništvu smo pripravljeni na #evrovizija. Gremo Slovenija, gremo @JokerOutBand #Eurovison 🥳🎉

Dobra volja ✅
Navijaško razpoloženje ✅
Kokice ✅
Pijača ✅
12 točk od Hrvatov in Srbov ✅
Delat na večer #Evrovizija2023: Neprecenljivo😄 https://t.co/fq4vjBbTO2",n1slovenija,2023-05-13 18:53:25+00:00
1657456109534212096,@Andromeda_Alt Eurovison is go!!!! #Eurovision2023    #Eurovison https://t.co/mt9iZNLalK,korny46,2023-05-13 18:41:45+00:00
1657453756290613254,"Deutschland ist wahrscheinlich das einzige Land, das so eine Talkshow zur Einstimmung macht #eurovison",LRhabarba,2023-05-13 18:32:24+00:00
1657453720609648643,Pase lo que pase esta noche tenemos que estar orgullosos de nuestra candidatura #Eurovison,DaniGarbi99,2023-05-13 18:32:15+00:00
1657453408456933376,"Ich schau nur wegen Twitter, weil ich nicht allein sein will 🥲 #eurovison #eurovision2023",LRhabarba,2023-05-13 18:31:01+00:00
1657452322190917633,"#EUROVISON Day!!!!

💙❤🇺🇦🇬🇧💙💛",ChantelleDisney,2023-05-13 18:26:42+00:00
1657450351031734274,"Tengo clavado a fuego 🔥 esta maravillosa melodía del compositor #RolfLøvland extraordinariamente interpretada por la violinista Irlandesa  @FionnualaSherry 🎻 y su grupo @secretgardenmus que le hizo ganar #Eurovison en 1995 con tan solo 24 palabras cantadas en total.
#Nocturne https://t.co/AcDWO6nUyV",Raulmartosleon,2023-05-13 18:18:52+00:00
1657447973016535044,Fand diese Musiklehrer-Erklärung ja eher cringe #eurovison,MayaMitKind,2023-05-13 18:09:25+00:00
1657447375160393728,#eurovison time besties,Popcorn_For_One,2023-05-13 18:07:02+00:00
1657444446722482177,@fastmovingcloud is out for warmups #Eurovison 👀,Belfasteve,2023-05-13 17:55:24+00:00
1657443020084502529,"Before it starts, remember when Sweden trolled #Eurovison, while hosting Eurovision?

 Twice. 

https://t.co/3CTFkY7Zjw

https://t.co/zlSDSI6pHw",TimesVillage,2023-05-13 17:49:44+00:00
1657439959714783234,#eurovison BUZZING TO SEE TEYA AND SALENA - who the hell is Edgar ? 🇦🇹 ❤️ 🇬🇧 #myfav,Mattylennon97,2023-05-13 17:37:34+00:00
1657434546231562240,"Wat een aanfluiting dit #Eurovisiesongfestival #eurovison met vooraf vrijwel bekende uitslag, nep, oneerlijk verdienmodel, machtsmisbruik, sexistisch, semi a-politieke grondslag, corruptie, niet consistent, stigmatiserend Lees hier meer
#Eurovision2023 
https://t.co/kDqW9D320o",johnkistermann,2023-05-13 17:16:04+00:00
1657431762073448450,"Just how many #Eurovison song references can @listentosteve cram into BBC Radio 4's closedown? As it turns out, quite a few. From 19 May 2013 https://t.co/ik7eK28var",Radiojottings,2023-05-13 17:05:00+00:00
1657428961092141056,"Slovenia - LIVE - Zala Kralj &amp; Gašper Šantl - Sebi - Grand Final - Eurov... https://t.co/Nh3Hzm4dZZ via @YouTube

One of my favourite entries from #Eurovison 2020",Greg_Blades,2023-05-13 16:53:52+00:00
1657426469423923207,"Possibly my favourite #Eurovison entry, Gildo Horn for Germany, you can't go wrong with a cloak and a cowbell solo...  hrhttps://youtu.be/jo_DyXn-9Bc",DonnaARees,2023-05-13 16:43:58+00:00
1657421246953316353,"Preparing for a #eurovison night with wee sister..... 
Completely and utterly out of my comfort zone.
God bless my soul!!
#GoodNewsSaturday 
Tips welcome , 
I'm told Poland, Finland and France are favorites https://t.co/465HsfT9zW",timeservedapp,2023-05-13 16:23:13+00:00
1657410519995654146,Is he going to do his #Eurovison spot from the Vatican?,danbarker,2023-05-13 15:40:35+00:00
1657395557516582914,Me preparando pra ativar o mood comentarista de #Eurovison mais tarde #Eurovision2023,rapidoricardo,2023-05-13 14:41:08+00:00
1657391483765370880,#VotaVOX en #Eurovison ... https://t.co/UxDIrjKGRZ,ucsext,2023-05-13 14:24:57+00:00
1657377740436144128,"@TheUnionTheatre in #Borough are showing a #Eurovison play on until May 20 with a party to boot tonight (May 13) 

#theatre 
https://t.co/WQJYx6rVOZ",Southwark_News,2023-05-13 13:30:20+00:00
1657374383726526465,"Happy #Eurovison Final day! We can't join the party in Liverpool but we did get to record some great music for the shows! 

Did you see Alyosha &amp; @RebeccaFMusic's haunting cover of @duranduran's ‘Ordinary World’ in the semi final? 🧡 #unitedbymusic https://t.co/aV7swqWwor",BBCCO,2023-05-13 13:17:00+00:00
1657373610628231169,"Again that's the music done, so I'm going to bed. When I wake up tomorrow it'll all be over, but I'm still going to watch the final! #Eurovison",Purple_Wyrm,2023-05-13 13:13:55+00:00
1657363313985036289,"Loreen - Tattoo | Sweden 🇸🇪 |
#eurovison #loreen https://t.co/bc2RELOVai",_eurovision23,2023-05-13 12:33:01+00:00
1657361892816433152,O…M…G! Ordinary World cover???? #Eurovison #ImNotCryingYoureCrying,ninbroken52,2023-05-13 12:27:22+00:00
1657357404462366720,"Si era un temón en realidad
#Eurovison #Eurovision2023",EstheritaAR,2023-05-13 12:09:32+00:00
1657356967369637888,Je déclare la traditionnelle période où la France ne va pas toucher un caramel ouverte avec des ce soir l Eurovision puis  Rolland Garros et cerise sur le gâteau le Tour de France ! #Eurovison #TourdeFrance #Rollandgarros #RG23  #savoirfairefrancais https://t.co/L3nEHlh7wu,Thibaultblin22,2023-05-13 12:07:47+00:00
1657343681354145792,"OK, final thought on tonight's #Eurovison ... apart from Israel having a superior draw (to odds-on favourites, Sweden), the countries semi-final performance has also received more views on YouTube than that of Sweden. Thrown in the missile attacks and Israel is a colossal EW play https://t.co/3tdQJFXqZK",CDCHistory,2023-05-13 11:15:00+00:00
1657341324733960196,"#eurovison memes compilation
Full video on my tik tok and youtube channel https://t.co/RNZUvQAzcI",KristaGrym,2023-05-13 11:05:38+00:00
1657336524315275264,We're counting down to the #Eurovison and  Charlotte Tilbury Beauty is getting us into the party spirit with their celebratory 'Pillow Talk Party' campaign running across premium Out-of-Home locations in Liverpool.   @CTilburyMakeup @OneAgencyMedia #ooh #oohadvertising https://t.co/yGFpNCCRdO,JCDecaux_UK,2023-05-13 10:46:33+00:00
1657331613594689536,Made a #eurovison playlist of all my favourites  https://t.co/z8ye3YknmP,LeeJnes,2023-05-13 10:27:03+00:00
1657327933491429376,"Why Scandinavian descendent Rose Nylund didn't enter the #Eurovison song contest, I'll never know.

She could've been a back-up dancer, and Sicilian Sophia Petrillo could have covered a Cher song with daughter Dorothy.

Douze points, right, @SoGoodWeNamedlt @TheGGForever ? ;-)",zcelticboy,2023-05-13 10:12:25+00:00
1657324813281812480,"All set for #Eurovison?
 
Good luck to Londoner @maemuller_ and all those competing in the Eurovision Song Contest! 🇬🇧🎙🎶
 
Find out where to watch @Eurovision 2023 in #London with @TimeOutLondon 👇
 
https://t.co/I0tzHl14wZ",LondonAssembly,2023-05-13 10:00:01+00:00
1657323507120758787,@GabrielBlake_ Morning. Bags packed and we’re off to our next stop. Looking forward To a lively night in an Irish pub watching Eurovision. Enjoy your film and food. Happy Caturday  #guiness ##Eurovison,sheenastubbs88,2023-05-13 09:54:50+00:00
1657315164637614080,#mimicat #Eurovison #13maio https://t.co/GapKDnROW7,aanacomunica,2023-05-13 09:21:41+00:00
1657314816380264448,Well who'd have thought. Apparently it's #Eurovison tonight. I had no idea. You'd think @BBCNews and @BBCOne would be all over it !!  Or maybe on second thoughts they should realise that huge numbers of licence payers have zero interest in it. How about some real news.,AdeWhitaker1,2023-05-13 09:20:18+00:00
1657311252803117056,"#Eurovision2023
qu'importe 
le score 
qu'elle 
aura 
La Zarra

a déjà gagné
Elle a le charisme extravagant de #SarahBernhard 
#Eurovison",freund_jodie,2023-05-13 09:06:08+00:00
1657310557458792448,"Cit.
#Eurovison #ESCita #ESC2023 https://t.co/KLiCIxHjcg",InsanityAngel1,2023-05-13 09:03:22+00:00
1657310452320272385,@BBCRadio2 @radioleary #Eurovison  Great show this morning. Dav2d the best till last. #rockandrollkids.,NugentWinnie,2023-05-13 09:02:57+00:00
1657309718312779777,Back in 1999 it was all about  LA LA LA and HA HA HA HA for  #Eurovison.  Lets hope for some better songs #Eurovision2023 https://t.co/87qQkVDjfc,UKPRES1,2023-05-13 09:00:02+00:00
1657307305510068224,Violare those were the days of #eurovison best song ever to win it. I remember watching it. It was the Eurovision Song Contest in those days. #BBCbreakfast,marjieN,2023-05-13 08:50:27+00:00
1657290497835032577,"@RMTunion So no train strike on the day the UK hosts #Eurovison on behalf of those same people?
OF COURSE NOT
Can't shake the atavistic tendency to show comradeship with the Russians leadership...
....even though the current one is a fascist.",maxmarr,2023-05-13 07:43:40+00:00
1657284823264686080,Happy #Eurovison day! Magkänslan säger 🇫🇮 men hoppas så klart på annat. Vilken låt vaknade du upp med @ninalainen?,Therese_Hansson,2023-05-13 07:21:07+00:00
1657281577813000192,"Der Algorithmus meines völlig unbedeutenden TikTik Accounts war mit mir und Lord of the Lost richtig gnädig. 95,2k Views. Bis jetzt. Von dem Schock muss ich mich erst mal erholen. (Club Concert @cavernliverpool) #lordofthelost #Eurovison #Eurovision2023 #voteforgermany #12points https://t.co/nTvPfW3zdp",Eliza_Muc,2023-05-13 07:08:13+00:00
1657279509362507778,Today it's #Eurovision and for the first time since 1998 the UK are hosting the event lets remember 98 with Terry Wogan and Ulrika Jonsson. #Eurovision2023 #Eurovison https://t.co/7SDXesR4D5,UKPRES1,2023-05-13 07:00:00+00:00
1657273906145665025,"#eurovison, that's the #circusses bit boxed off. #bread is proving to be more challenging #r4today",finchoid,2023-05-13 06:37:44+00:00
1657266911757885442,Radio 2…. It’s a no from me #eurovison I’d nearly rather listen to football….. nearly!,JSScholes1,2023-05-13 06:09:56+00:00
1657265037453451264,"Hey Hey...... it's a Caturday.

Meet Eurovison Cat. Have a superdooooopa day m'lovelies
 xx 😀 xx

#Caturday 
#SaturdayMorning 
#Eurovison https://t.co/xxyL6UHV0C",PaulGrayDJ,2023-05-13 06:02:30+00:00
1657138530039083008,"On the eve of @bbceurovision, we thought we’d share this image of when @MRMIKEYGRAHAM and BZ appeared in the front cover of the Radio Times with Terry Wogan back in 1997 💙 (credit Rusty_russ Twitter) #SimplyMikeyGraham #MikeyGraham #MrMikeyGraham #Boyzone #Eurovison https://t.co/e9wmj3QCQx",simplymikeygra1,2023-05-12 21:39:48+00:00
1657134914330820610,"https://t.co/tTNUkCpnwr
Irelands Biggest Reactor REACTS TO 🇮🇪Ireland - EUROVISON 2023 WILD YOUTH
#WILDYOUTH #IRELAND #EUROVISON https://t.co/oDmcp4TNaV",county_gains,2023-05-12 21:25:26+00:00
1657134622730252291,Creo que ha sido un error no poner en el recap de España el momento haz de luz sino el principio 🥺 #Eurovison,PuraSombra_,2023-05-12 21:24:16+00:00
1657131402490519552,@mengonimarco strabiliante un animo gentile votiamo #marcomengoni  numero 11 al sito #Eurovison eccolo oggi ai microfoni di @LondonOneRadio @MengoniFanSwiss @mmengonifanclub @marcoMengoni011  @ItalyinLDN https://t.co/P61D5dRaOP,LondonOneRadio,2023-05-12 21:11:29+00:00
1657119730967236617,"Fresh off the mic! Gary, Mark &amp; Alex review the songs in Semi 2 of #eurovison 2023. Listen via your favourite podcast app or via  https://t.co/L0VNmVgapQ https://t.co/Mapexo0ygd",notoftenheard,2023-05-12 20:25:06+00:00
1657106191384825856,"😂🤣😂🤣😂🤣😂🤣😂🤣
#Eurovison #EUROVISION2023 #Greece #eurovisiongr https://t.co/xzoHRQ8eGu",mioumiou278,2023-05-12 19:31:18+00:00
1657097110100008980,"Vous verrez, c'est sûrement un transsexuel ukrainien qui va gagner l'eurovision, quel mascarade 🤦‍♂️#eurovison https://t.co/tbPvVrpdJn",khabel0n1,2023-05-12 18:55:13+00:00
1657094051496091669,Twitter tomorrow evening. I will be doing an @FP1Will and doing a live comedy review tweet for #Eurovison.,captainTJmiller,2023-05-12 18:43:03+00:00
1657091151629803546,"The #Eurovison final is almost here!

There’s no better way to celebrate than with a Eurovision party🥳

And what does every party need?👀
That’s right, SNACKS!🤩

Which snack are you choosing?👇",holland_barrett,2023-05-12 18:31:32+00:00
1657088639015309313,It #eurovison eve tonight in #liverpool and I am fully embracing it! It’s all about #conchitawurst #conchita tonight! #eurovison #eurovison2023 @ConchitaWurst @bbceurovision @Eurovision https://t.co/j8NvCh7Xgv,BUSAPAR3,2023-05-12 18:21:33+00:00
1657085371266506752,Ob ich gerade zur #Eurovison Playlist kochen und ziemlich hyped bin?! Jetzt erst mal #Dancingstars 💃🏼 👯‍♀️ 🪩 auch hypeee,tini95,2023-05-12 18:08:34+00:00
1657077120009396242,152 bikes at last count. #eurovison #joyride #bikes #cycles https://t.co/nP560PQDGt,FarrellTweets,2023-05-12 17:35:47+00:00
1657034200673820674,"Anti-#Brexit group #ThankEuforetheMusic has confirmed they will be dishing out 75,000 EU flags for #Eurovison at the M&amp;S Bank Arena, with flags to be distributed widely across #Liverpool as fans prepare to party.
 https://t.co/wWAaHTsYAF",maelysdervenn,2023-05-12 14:45:14+00:00
1657017508187054087,"Prepare for #eurovison with a professional recording studio experience!

Choose 3 of your fave songs and record your voice with backing tracks and take home 4 mastered CD’s!

https://t.co/hzu57n0OxV

#eurovision2023 #recordingsession #studioexperience #eurovisionliverpool https://t.co/r8ygq02d9O",WonderDaysLtd,2023-05-12 13:38:54+00:00
1657013479738310662,"On Afternoon Delight today, John has a conversation with Cllr Adam Brown, the Deputy Leader of @WestNorthants .

They talk about housing in the town, the importance of health and wellbeing and summer events in the town.

Hear them at 14:20.

That and plenty of #Eurovison too! https://t.co/4sV8VUBCiL",NLiveRadio,2023-05-12 13:22:54+00:00
1657005459792969728,"We’re so excited that Eurovision is being hosted in the UK, but also devastated none of us got tickets! Do you know anyone attending?

#eurovison #ukhosting Eurovision2023 https://t.co/CUG5xsaTIp",SL_Animation,2023-05-12 12:51:01+00:00
1656998492538011650,"#Eurovison La Zarra a répété il y a une dizaine de minutes, elle semblait plus en confiance vocalement. Les retours écrans dans la salle étaient partiels, je ne peux pas dire si de grosses modifications ont été apportées à la réalisation, mais il m’a semblé…",fabrandanne,2023-05-12 12:23:20+00:00
1656997192840753152,Vor dem #Eurovison Song Contest heißt es für Lord of the Lost-Sänger: Klappe halten! https://t.co/jbMQaB2rvD,BERLINER_KURIER,2023-05-12 12:18:10+00:00
1656991408278863872,🇦🇹 Austria es una apertura perfecta. Ellas cada vez suenan mejor y están más sueltas. Aplausos en el arena. #Eurovison,eurovisionspace,2023-05-12 11:55:11+00:00
1656978623893499905,#Eurovison Song Contest convert here. I’ve done my research and now I’m up to speed. I get it. And it’s absolutely fabulous! #Eurovision2023,johnherrera_UK,2023-05-12 11:04:23+00:00
1656966293436739585,"Eccoci al media c’è get dell’ #eurovison tantissimi giornalisti di tutto il mondo una sola radio LondonONE radio tra i big EBU!!!!mai una radio italiana (se non Rai) era mai entrata ad un eurovision grazie a tutti voi 
@ItalyinUK @ItalyinLDN @AleAllocca @antoguerrera #Eurovision https://t.co/yDs3MsIv0J",LondonOneRadio,2023-05-12 10:15:23+00:00
1656949268362428416,"Eurovison 2023 – Μαρία Κοζάκου: «Μας λυπεί το αποτέλεσμα, ελπίζαμε πως δεν θα επιβεβαιώνονταν τα στοιχήματα»
#eurovisiongr #Eurovison #Eurovison2023 
https://t.co/vzTqlIzyDT",ZAPPIT_,2023-05-12 09:07:44+00:00
1656944429100326912,"Its #Eurovision2023 and we’re proud to support the community &amp; education activities of #EuroStreets &amp; #EuroLearn, thanks to #NationalLottery players! 
#Eurovison has had some outstanding performances since it began in 1956! What winning Eurovision performance is the most iconic?",HeritageFundUK,2023-05-12 08:48:31+00:00
1656929151452848129,#lbc @lbc #eurovison @RMTunion @ASLEFunion of course the unions effectively support Russia by stopping Ukrainians using trains to get to Liverpool for the Eurovision Song Contest,oiltraderlondon,2023-05-12 07:47:48+00:00
1656919048821563393,"Estonia is lucky to have such a talented spokesperson for Eurovision - go Lord Klavan! #Estonia #Eurovison
&lt;136752138&gt; TEMU code for code plz! https://t.co/8tlkfbjf4X",Frey62958343153,2023-05-12 07:07:39+00:00
1656899429956300801,"#WeGotLove 
#Eurovison ❤️",werwaswo3,2023-05-12 05:49:42+00:00
1656893217097302018,"""Good morning! It's finally Friday and the weekend's almost here. Tune in for our awesome show with the Junior Choice song, The Top 10, and special guest @Cherylbaker from @TheFizzCMJ.heading to Liverpool #eurovison Join us at 7 am #TGIF #WeekendVibes #RadioFun""
· https://t.co/xVQpZ6MSPA",breakfastshowhx,2023-05-12 05:25:01+00:00
1656813796881584131,#Eurovison 6/7,DaughterZhivago,2023-05-12 00:09:25+00:00
1656800587306917888,"Let 3, A Dictator’s Worst Nightmare In Military Drag? https://t.co/svUDuRzjjv via @escinsight  very interessting !! #let3 #mamakupilatraktora #eurovison #rijeka",samborajunkie,2023-05-11 23:16:56+00:00
1656797212020441090,"#Eurovision    
#Eurovision2023    
#eurovisiongr 
#Eurovisiongreece 
#eurovisionGR 
#Eurovison https://t.co/cOEYtu8LLj",Sakaros34,2023-05-11 23:03:31+00:00
1656782308345520129,L'allemagne douze points. #eurovison #lordofthelost,pls_be_scareful,2023-05-11 22:04:18+00:00
1656780473945796609,"Φέρτε μας πίσω την παλιά, σωστή και ένδοξη #Eurovison !!!",EviMas91,2023-05-11 21:57:01+00:00
1656780221628989444,"- Κρίμα που δεν πέρασε ο Βερνίκος...
- Δεν πειράζει, θα του πάρει ο μπαμπάς του μια Πόρσε και θα ξεχαστεί.
😂😂😂🖐️🖐️🖐️

#Eurovision #Eurovison #EUROVISION2023 #ξεφτίλα",mioumiou278,2023-05-11 21:56:00+00:00
1656777988531159040,#Eurovison magic bringing nations together 🫂#Albania #Croatia,banana_sku11,2023-05-11 21:47:08+00:00
1656777975566684163,Wow the performance of Brunette was be amazing ❤️🔥🇦🇲 Next step Win Eurovision 🇦🇲🇦🇲🇦🇲🔥 we are so proud of you ❤️😘 #Eurovision #EUROVISION2023 #Eurovison https://t.co/kZTb8z14BL,Edgar_2126,2023-05-11 21:47:05+00:00
1656777647278497793,Απίστευτο 💀 #Eurovision #Eurovison #eurovisiongr #pitaneapola https://t.co/CTjIpz14rx,miaoutopia17,2023-05-11 21:45:47+00:00
1656776046002176002,"@BIKY49659334 ΔΑΠ-ΝΔΦΚ
Δεξιά σαπίλα ...ο αφρός της Δεξιάς 
του Αρχικοριού κι Αρχιλαμόγιου #Μητσοτακη
Κάνουν πάρτυ με τα λεφτά του ελληνικού λαού
Κι ο κόσμος αυτοκτονεί
Μαύρο δαγκωτό στους Αλήτες,τα κοθώνια
που θα μιλήσουν για τους Αριστερούς
Οι προστάτες βιαστών
#Εκλογες_21__Μαιου #Eurovison https://t.co/Eu277zWcE5",sofilakis,2023-05-11 21:39:25+00:00
1656775997985812486,#Eurovison my heart rate levels are normal I swear https://t.co/Q7FW9w3A7b,bigrandmashaz,2023-05-11 21:39:13+00:00
1656775605327634432,Mi Top para #Eurovison https://t.co/zKTbLxmufN,SanTatuado,2023-05-11 21:37:40+00:00
1656775189194067969,"Imagine telling an American about a song contest with Dora‘s partner, a song about being possessed by Edgar Allan Poe, flight attendants, a song about love being a wordless, a Bejba, a piano playing itself and Peppa Pig.. #Eurovision2023 #Eurovison #esc #esc2023 https://t.co/FSaC2Ps7lm",_Sogapeu_,2023-05-11 21:36:01+00:00
1656774740508278785,"The Ukrainian songbirds at night 

#Eurovision #Ukraine #Liverpool #Eurovison #songbirds https://t.co/Uhec8YTXpt",musicmafiauk,2023-05-11 21:34:14+00:00
1656774050125864960,😭😭Feeling fucking murderous rn. The way he would've easily landed in top10. #eurovison #poland,JadeLee_LS,2023-05-11 21:31:29+00:00
1656773502253387784,"On m'explique pourquoi elle est pas prise alors que elle est juste magnifique elle aurais dû prendre la place de sois la Belgique sois l'Australie bravo Iru pour ta chanson tu est incroyable 🇬🇪 bisous de France 🇫🇷
#eurovison #Eurovision #EUROVISION2023 #Georgia",JustineBaguet,2023-05-11 21:29:18+00:00
1656771319688511489,"Θέλει μεγάλη προσπαθεια παντως για να κοπεις σε έναν  μετριο ημιτελικό ενώ έχεις όλες τις χώρες που κλασσικά σε στηρίζουν (η Ελλάδα είχε τον μεγαλυτερο μέσο όρο ποντων στο κοινό στους ημιτελικούς από κάθε άλλη χώρα)
#Eurovison #eurovisiongr #Eurovision2023 #foustanela",Nhstikos,2023-05-11 21:20:38+00:00
1656771061499797505,San Marino is better than expected #Eurovison,emlawrance,2023-05-11 21:19:37+00:00
1656770578374598659,"La ragazza della Georgia era bravissima, peccato.
Ma come votano
#ESCita #Eurovison",Alexfanpage98,2023-05-11 21:17:41+00:00
1656770308601262081,QUE GEORGIA NO HA PASADO A LA FINAL🇬🇪 #Eurovision #EUROVISION2023 #Eurovison https://t.co/EkNJMnRLf5,putoceliaco_,2023-05-11 21:16:37+00:00
1656769861954031619,"De los clasificados, le achunté a 9. Estonia fue mi gran sorpresa porque, al estar tan adelante, pensé que pasaría desapercibida. Ese puesto lo tenía peleado entre Georgia y Grecia. #Eurovison",b1mbo,2023-05-11 21:14:51+00:00
1656769688926298112,BRING THE JURY BACK #Eurovison,Edgardo_Gzm,2023-05-11 21:14:09+00:00
1656769434889908227,@Eurovision SO HAPPY #EUROVISON,katy_timo,2023-05-11 21:13:09+00:00
1656769295551016961,"Alika y ese vozarrón en la parte final, wow 🥺🇪🇪
#Eurovison #eurovision2023",DelZoodiaco,2023-05-11 21:12:36+00:00
1656769191179874306,Oh Georgia is out?  #Eurovision2023 #Eurovison #esc #esc2023 https://t.co/m4Hvhp0F7r,_Sogapeu_,2023-05-11 21:12:11+00:00
1656769077392572420,"#EUROVISION2023 #Eurovison  Hey Blanka, how do you feel about your plagiarism now? I hope that nobody gonna vote for you again for such a violation of copyrights of another artist 🤡 #blankasucks #blanka #plagiarism #fail https://t.co/GJCa1lDJyj",cactigun,2023-05-11 21:11:43+00:00
1656769030689103878,"#Eurovision2023
Η @ertofficial_  πρέπει να απολογηθεί για την κατασπατάλησει δημοσίου χρήματος που έκανε ,για να στείλει έναν άφωνο πιτσιρικά στην #Eurovison να ξεφτιλίσει την χώρα μας !!!😡😡😡",akisxaris,2023-05-11 21:11:32+00:00
1656768889403895809,"ma in che senso sono le 23:10 ed è già finito 

#Eurovison 
#Eurovision2023 
#ESCita https://t.co/JW8gKLE6zl",marpos_,2023-05-11 21:10:59+00:00
1656768743970598912,FUCK YEAH ESTONIA QUALIFIED #Eurovison THAT SONG WAS SO GOOD,joliesturco,2023-05-11 21:10:24+00:00
1656768730762821633,GEORGIA ROBBED #eurovison,Ali726_,2023-05-11 21:10:21+00:00
1656768548864131075,Brawo Bejba 👏💪 #Eurovison,Rafal_Poznanski,2023-05-11 21:09:37+00:00
1656768518635782145,Austria weszła 💪 i tylko Rumunii szkoda #Eurovision #EUROVISION2023 #Eurovison,ZolkiewskaJ,2023-05-11 21:09:30+00:00
1656768509865492481,Estonia and Lithuania? My bladder is happy #Eurovison,LoopRita,2023-05-11 21:09:28+00:00
1656768481767956480,YOU MADE US WAIT TILL THE 10TH PLACEEEEEEEEEEEEE OMGGG SLOVENIA #Eurovison,katy_timo,2023-05-11 21:09:21+00:00
1656768376218214400,MEUDEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUSSSSSSSDHÇÇÇÇÇÇÇÇÇÇÇÇÇÇÇÇÇÇÇÇÇA\BJWO VF~PU\SJC #EUROVISON,Fehlippew,2023-05-11 21:08:56+00:00
1656768255132876800,Australiaaaaaaaaaa! #Eurovison,thatkat,2023-05-11 21:08:27+00:00
1656768013243150337,POLAND?? ARE YOU FR #Eurovision2023 #Eurovison #esc #esc2023 https://t.co/Lt0WKuIMvJ,_Sogapeu_,2023-05-11 21:07:30+00:00
1656766016154681348,"En directo, Uk y Ucrania se desinfla. Spain, se crece #Eurovision2023 #Eurovison  #Eurovisionrtve",jdguardiola,2023-05-11 20:59:34+00:00
1656765301701107716,"Il momento più bello della serata: Sentire il brano di Jessie Ware nella performance delle drag queens…Free Yourself! 😍😍😍
https://t.co/xQfY3bQDGu 
#ESCita #Eurovision #EUROVISION2023 #Eurovison",___________lisa,2023-05-11 20:56:43+00:00
1656764710434340865,Mi niñaa!!! Vamos allá la Blanca Paloma!!! #Eurovison 🕊️♥️,riscophantom,2023-05-11 20:54:22+00:00
1656764605392142336,"Is she Sergio Ramos sister ?
#Eurovision  #Eurovison",DanielD23631954,2023-05-11 20:53:57+00:00
1656763741550018569,"Esto de los niños sobra, clara-mente. Aunque si ha servido para sacar a alguno del armario, mis dieses #Eurovision2023 #Eurovison  #Eurovisionrtve",jdguardiola,2023-05-11 20:50:31+00:00
1656763026253512712,#Eurovison #ΝΔ_ΤΕΛΟΣ https://t.co/u2sbu2cbZj,nikos_up,2023-05-11 20:47:41+00:00
1656762535712903170,"very very beautiful!! 
#Escita #Eurovision2023 #Eurovison https://t.co/xNBpBxCGMu",LoStregattoo,2023-05-11 20:45:44+00:00
1656762526808375303,Mijn top 5 uit de tweede halve finale #Eurovison #esf23 #esf2023 #eurovision2023 https://t.co/gqMScapRCd,EmmaCoppieters,2023-05-11 20:45:42+00:00
1656762393001590790,Fantasia en Eurovision con este drag show. Bravo #UK #Eurovision #Eurovison #EUROVISION2023 #EuroSemi2 #DragQueens https://t.co/rhgc3fTj3E,ibanderasyoga,2023-05-11 20:45:10+00:00
1656762287523233792,"Se adelanta el Orgullo en #Eurovision2023 Ahora, que tb te digo que podian haber hecho algo igual los ingleses para la fiesta de la Coronasion #Eurovison #Eurovisionrtve",jdguardiola,2023-05-11 20:44:45+00:00
1656762012276277256,j’vous jure si elle gagne pas je pete un cable.. t’inquiète pas Loreen je dépenserai mon argent pour que tu gagnes.. #LOREEN #EUROVISON https://t.co/AvFIZZHeta,asirubyjane,2023-05-11 20:43:39+00:00
1656761769967116288,Category is... #Eurovision2023 #Eurovison #Eurovisionrtve,jdguardiola,2023-05-11 20:42:41+00:00
1656761624185696258,"No es Eurovision en Inglaterra si no hay un show como este

#Eurovision2023 #Eurovison",Croquevielle,2023-05-11 20:42:07+00:00
1656761493608624128,"#Eurovison #Eurovision2023 

@itsdioncooper @mianicolaimusic @cornaldm @songfestival 

https://t.co/v2VWHh4QuB",evasurga,2023-05-11 20:41:35+00:00
1656761417301651471,Lip sync for your life en #Eurovision2023 #Eurovison  #Eurovisionrtve,jdguardiola,2023-05-11 20:41:17+00:00
1656761374754631693,E dopo questa la Meloncina bandira #Eurovision2023 #Eurovison #ESCita per altri 30 anni.,jude_york86,2023-05-11 20:41:07+00:00
1656759384003813377,"Por si os faltaba el dato, Ucrania tampoco es un ejemplo en protección de derechos LGTBi. De nada  #Eurovisionrtve #Eurovision2023 #Eurovison",jdguardiola,2023-05-11 20:33:12+00:00
1656756724106248192,"Ya que invitaron a Australia, Rusia, Israel, Azerbaiyán, Chipre, Turquía y Marruecos a participar en Eurovisión, también podrían invitar a Corea del Sur a ver si llevan a @Stray_Kids y suben el nivel del concurso un poco. #Eurovison #Eurovision2023 #StrayKids",SiletiumNaturae,2023-05-11 20:22:38+00:00
1656756680925802523,"#australia 🇦🇺 applied every year now is your time! 🤟🏻 #Eurovison is strong in you. 80’s tastic, old mr2 car 🤘🏻 loads of energy banging I loved it!",MigWalsh,2023-05-11 20:22:28+00:00
1656756288989065223,"Australia again with an appealing song. There were better ones but I like the song, especially the rock/metal part in the middle part was cool. #australia #Eurovison #Eurovision2023",Alkadis,2023-05-11 20:20:54+00:00
